scope,shard_suffix,event_name,events,distinct_users
per_shard_per_event,20180827,no_more_extra_steps,31,14
per_shard_per_event,20180829,first_open,31,31
per_shard_per_event,20180902,app_update,31,31
per_shard_per_event,20180908,no_more_extra_steps,31,24
per_shard_per_event,20180918,first_open,31,30
per_shard_per_event,20180627,use_extra_steps,30,15
per_shard_per_event,20180704,first_open,30,30
per_shard_per_event,20180723,os_update,30,30
per_shard_per_event,20180729,error,30,11
per_shard_per_event,20180730,app_exception,30,21
per_shard_per_event,20180730,app_update,30,30
per_shard_per_event,20180803,os_update,30,30
per_shard_per_event,20180807,completed_5_levels,30,25
per_shard_per_event,20180808,app_remove,30,30
per_shard_per_event,20180808,completed_5_levels,30,24
per_shard_per_event,20180809,completed_5_levels,30,25
per_shard_per_event,20180818,error,30,16
per_shard_per_event,20180823,ad_reward,30,10
per_shard_per_event,20180823,first_open,30,30
per_shard_per_event,20180825,app_exception,30,16
per_shard_per_event,20180831,no_more_extra_steps,30,17
per_shard_per_event,20180926,os_update,30,30
per_shard_per_event,20180617,no_more_extra_steps,29,13
per_shard_per_event,20180623,app_exception,29,17
per_shard_per_event,20180630,ad_reward,29,14
per_shard_per_event,20180706,no_more_extra_steps,29,20
per_shard_per_event,20180708,first_open,29,29
per_shard_per_event,20180719,firebase_campaign,29,15
per_shard_per_event,20180720,os_update,29,29
per_shard_per_event,20180808,os_update,29,29
per_shard_per_event,20180810,first_open,29,29
per_shard_per_event,20180818,app_remove,29,29
per_shard_per_event,20180828,level_reset,29,12
per_shard_per_event,20180906,error,29,19
per_shard_per_event,20180908,os_update,29,29
per_shard_per_event,20180913,no_more_extra_steps,29,14
per_shard_per_event,20180917,app_exception,29,15
per_shard_per_event,20180921,level_reset,29,14
per_shard_per_event,20181003,no_more_extra_steps,29,18
per_shard_per_event,20180617,app_update,28,28
per_shard_per_event,20180617,first_open,28,28
per_shard_per_event,20180619,ad_reward,28,14
per_shard_per_event,20180701,ad_reward,28,9
per_shard_per_event,20180703,no_more_extra_steps,28,17
per_shard_per_event,20180709,app_exception,28,19
per_shard_per_event,20180722,os_update,28,28
per_shard_per_event,20180811,app_update,28,28
per_shard_per_event,20180822,error,28,12
per_shard_per_event,20180822,no_more_extra_steps,28,12
per_shard_per_event,20180825,app_remove,28,28
per_shard_per_event,20180827,os_update,28,28
per_shard_per_event,20180904,app_remove,28,28
per_shard_per_event,20180906,app_exception,28,10
per_shard_per_event,20180907,os_update,28,28
per_shard_per_event,20180908,app_remove,28,28
per_shard_per_event,20180908,error,28,14
per_shard_per_event,20180910,no_more_extra_steps,28,14
per_shard_per_event,20180921,app_update,28,28
per_shard_per_event,20180921,error,28,18
per_shard_per_event,20180930,app_remove,28,28
per_shard_per_event,20181001,app_remove,28,28
per_shard_per_event,20181002,app_remove,28,28
per_shard_per_event,20180616,error,27,15
per_shard_per_event,20180620,app_remove,27,27
per_shard_per_event,20180702,first_open,27,27
per_shard_per_event,20180715,app_exception,27,17
per_shard_per_event,20180723,app_update,27,27
per_shard_per_event,20180725,ad_reward,27,10
per_shard_per_event,20180726,app_exception,27,21
per_shard_per_event,20180727,os_update,27,27
per_shard_per_event,20180728,completed_5_levels,27,27
per_shard_per_event,20180803,app_remove,27,27
per_shard_per_event,20180807,app_remove,27,27
per_shard_per_event,20180809,app_remove,27,27
per_shard_per_event,20180815,first_open,27,27
per_shard_per_event,20180818,ad_reward,27,11
per_shard_per_event,20180821,no_more_extra_steps,27,21
per_shard_per_event,20180823,completed_5_levels,27,26
per_shard_per_event,20180825,no_more_extra_steps,27,22
per_shard_per_event,20180907,error,27,21
per_shard_per_event,20180907,no_more_extra_steps,27,20
per_shard_per_event,20180909,app_remove,27,27
per_shard_per_event,20180918,app_update,27,27
per_shard_per_event,20180920,first_open,27,27
per_shard_per_event,20180924,app_exception,27,10
per_shard_per_event,20180929,app_remove,27,27
per_shard_per_event,20181001,app_exception,27,14
per_shard_per_event,20181001,no_more_extra_steps,27,14
per_shard_per_event,20180617,firebase_campaign,26,13
per_shard_per_event,20180701,completed_5_levels,26,25
per_shard_per_event,20180713,ad_reward,26,9
per_shard_per_event,20180713,app_remove,26,26
per_shard_per_event,20180719,ad_reward,26,4
per_shard_per_event,20180724,no_more_extra_steps,26,12
per_shard_per_event,20180728,os_update,26,26
per_shard_per_event,20180806,app_update,26,26
per_shard_per_event,20180806,completed_5_levels,26,18
per_shard_per_event,20180807,app_update,26,26
per_shard_per_event,20180809,no_more_extra_steps,26,14
per_shard_per_event,20180816,first_open,26,26
per_shard_per_event,20180827,app_remove,26,26
per_shard_per_event,20180905,no_more_extra_steps,26,16
per_shard_per_event,20180906,app_remove,26,26
per_shard_per_event,20180907,app_update,26,26
per_shard_per_event,20180909,no_more_extra_steps,26,17
per_shard_per_event,20180927,first_open,26,26
per_shard_per_event,20180612,first_open,25,25
per_shard_per_event,20180613,first_open,25,25
per_shard_per_event,20180616,first_open,25,25
per_shard_per_event,20180619,completed_5_levels,25,21
per_shard_per_event,20180620,os_update,25,25
per_shard_per_event,20180626,completed_5_levels,25,24
per_shard_per_event,20180627,first_open,25,25
per_shard_per_event,20180707,first_open,25,25
per_shard_per_event,20180707,no_more_extra_steps,25,19
per_shard_per_event,20180715,os_update,25,25
per_shard_per_event,20180719,no_more_extra_steps,25,4
per_shard_per_event,20180720,no_more_extra_steps,25,14
per_shard_per_event,20180723,no_more_extra_steps,25,16
per_shard_per_event,20180726,no_more_extra_steps,25,16
per_shard_per_event,20180730,os_update,25,25
per_shard_per_event,20180803,app_exception,25,17
per_shard_per_event,20180810,no_more_extra_steps,25,15
per_shard_per_event,20180814,ad_reward,25,7
per_shard_per_event,20180818,app_update,25,24
per_shard_per_event,20180823,app_exception,25,20
per_shard_per_event,20180824,no_more_extra_steps,25,16
per_shard_per_event,20180824,os_update,25,25
per_shard_per_event,20180826,first_open,25,25
per_shard_per_event,20180827,ad_reward,25,8
per_shard_per_event,20180830,app_remove,25,25
per_shard_per_event,20180901,completed_5_levels,25,25
per_shard_per_event,20180901,os_update,25,25
per_shard_per_event,20180902,error,25,23
per_shard_per_event,20180904,os_update,25,25
per_shard_per_event,20180906,no_more_extra_steps,25,15
per_shard_per_event,20180922,app_remove,25,25
per_shard_per_event,20180922,error,25,9
per_shard_per_event,20180929,no_more_extra_steps,25,22
per_shard_per_event,20180930,ad_reward,25,6
per_shard_per_event,20180930,completed_5_levels,25,22
per_shard_per_event,20180612,firebase_campaign,24,12
per_shard_per_event,20180615,firebase_campaign,24,12
per_shard_per_event,20180616,use_extra_steps,24,12
per_shard_per_event,20180618,app_update,24,24
per_shard_per_event,20180624,app_remove,24,24
per_shard_per_event,20180624,os_update,24,24
per_shard_per_event,20180703,app_remove,24,24
per_shard_per_event,20180705,os_update,24,24
per_shard_per_event,20180708,completed_5_levels,24,21
per_shard_per_event,20180712,app_remove,24,24
per_shard_per_event,20180712,error,24,10
per_shard_per_event,20180715,no_more_extra_steps,24,14
per_shard_per_event,20180716,app_remove,24,24
per_shard_per_event,20180726,completed_5_levels,24,21
per_shard_per_event,20180727,app_remove,24,24
per_shard_per_event,20180729,app_exception,24,14
per_shard_per_event,20180731,no_more_extra_steps,24,16
per_shard_per_event,20180801,app_remove,24,24
per_shard_per_event,20180805,app_update,24,24
per_shard_per_event,20180806,app_exception,24,12
per_shard_per_event,20180806,os_update,24,24
per_shard_per_event,20180814,app_remove,24,24
per_shard_per_event,20180817,app_remove,24,24
per_shard_per_event,20180817,os_update,24,24
per_shard_per_event,20180820,no_more_extra_steps,24,13
per_shard_per_event,20180821,os_update,24,24
per_shard_per_event,20180823,error,24,9
per_shard_per_event,20180829,app_remove,24,24
per_shard_per_event,20180901,app_exception,24,14
per_shard_per_event,20180901,error,24,11
per_shard_per_event,20180903,no_more_extra_steps,24,19
per_shard_per_event,20180905,error,24,20
per_shard_per_event,20180910,completed_5_levels,24,20
per_shard_per_event,20180915,app_exception,24,17
per_shard_per_event,20180915,error,24,16
per_shard_per_event,20180915,os_update,24,24
per_shard_per_event,20180916,firebase_campaign,24,12
per_shard_per_event,20180918,error,24,18
per_shard_per_event,20180920,firebase_campaign,24,12
per_shard_per_event,20180928,ad_reward,24,9
per_shard_per_event,20181001,os_update,24,24
per_shard_per_event,20181002,no_more_extra_steps,24,14
per_shard_per_event,20181003,app_exception,24,17
per_shard_per_event,20180618,no_more_extra_steps,23,15
per_shard_per_event,20180621,ad_reward,23,7
per_shard_per_event,20180623,app_remove,23,23
per_shard_per_event,20180623,os_update,23,23
per_shard_per_event,20180625,firebase_campaign,23,16
per_shard_per_event,20180626,firebase_campaign,23,18
per_shard_per_event,20180629,app_remove,23,23
per_shard_per_event,20180704,os_update,23,23
per_shard_per_event,20180706,app_remove,23,23
per_shard_per_event,20180709,no_more_extra_steps,23,16
per_shard_per_event,20180709,os_update,23,23
per_shard_per_event,20180711,app_remove,23,23
per_shard_per_event,20180718,ad_reward,23,7
per_shard_per_event,20180724,first_open,23,23
per_shard_per_event,20180725,app_update,23,23
per_shard_per_event,20180729,first_open,23,23
per_shard_per_event,20180804,completed_5_levels,23,23
per_shard_per_event,20180805,os_update,23,23
per_shard_per_event,20180808,challenge_a_friend,23,6
per_shard_per_event,20180809,os_update,23,23
per_shard_per_event,20180810,app_remove,23,23
per_shard_per_event,20180810,completed_5_levels,23,21
per_shard_per_event,20180810,os_update,23,23
per_shard_per_event,20180815,firebase_campaign,23,12
per_shard_per_event,20180816,error,23,16
per_shard_per_event,20180825,os_update,23,23
per_shard_per_event,20180830,ad_reward,23,9
per_shard_per_event,20180831,ad_reward,23,12
per_shard_per_event,20180904,error,23,15
per_shard_per_event,20180905,app_remove,23,23
per_shard_per_event,20180908,app_update,23,23
per_shard_per_event,20180910,app_exception,23,14
per_shard_per_event,20180911,error,23,16
per_shard_per_event,20180919,app_update,23,23
per_shard_per_event,20180922,no_more_extra_steps,23,15
per_shard_per_event,20180923,app_exception,23,7
per_shard_per_event,20180923,error,23,16
per_shard_per_event,20180925,error,23,16
per_shard_per_event,20180925,firebase_campaign,23,11
per_shard_per_event,20180926,app_exception,23,15
per_shard_per_event,20180613,firebase_campaign,22,11
per_shard_per_event,20180614,app_remove,22,22
per_shard_per_event,20180615,error,22,7
per_shard_per_event,20180626,app_remove,22,22
per_shard_per_event,20180629,app_update,22,22
per_shard_per_event,20180630,app_remove,22,22
per_shard_per_event,20180702,no_more_extra_steps,22,14
per_shard_per_event,20180705,completed_5_levels,22,22
per_shard_per_event,20180706,os_update,22,22
per_shard_per_event,20180710,app_remove,22,22
per_shard_per_event,20180711,app_exception,22,15
per_shard_per_event,20180720,app_remove,22,22
per_shard_per_event,20180721,no_more_extra_steps,22,13
per_shard_per_event,20180722,app_remove,22,22
per_shard_per_event,20180727,completed_5_levels,22,21
per_shard_per_event,20180801,completed_5_levels,22,22
per_shard_per_event,20180812,error,22,14
per_shard_per_event,20180812,no_more_extra_steps,22,16
per_shard_per_event,20180814,app_exception,22,17
per_shard_per_event,20180814,error,22,10
per_shard_per_event,20180819,app_remove,22,22
per_shard_per_event,20180903,os_update,22,22
per_shard_per_event,20180910,os_update,22,22
per_shard_per_event,20180911,app_remove,22,22
per_shard_per_event,20180920,app_update,22,22
per_shard_per_event,20180926,no_more_extra_steps,22,16
per_shard_per_event,20180928,app_remove,22,22
per_shard_per_event,20180928,completed_5_levels,22,22
per_shard_per_event,20180612,use_extra_steps,21,10
per_shard_per_event,20180613,use_extra_steps,21,14
per_shard_per_event,20180615,app_exception,21,12
per_shard_per_event,20180619,no_more_extra_steps,21,12
per_shard_per_event,20180622,app_update,21,21
per_shard_per_event,20180622,completed_5_levels,21,21
per_shard_per_event,20180622,no_more_extra_steps,21,14
per_shard_per_event,20180627,app_exception,21,15
per_shard_per_event,20180706,ad_reward,21,10
per_shard_per_event,20180711,completed_5_levels,21,21
per_shard_per_event,20180711,os_update,21,21
per_shard_per_event,20180719,os_update,21,21
per_shard_per_event,20180720,completed_5_levels,21,20
per_shard_per_event,20180721,completed_5_levels,21,20
per_shard_per_event,20180723,app_remove,21,21
per_shard_per_event,20180724,os_update,21,21
per_shard_per_event,20180730,no_more_extra_steps,21,17
per_shard_per_event,20180731,error,21,8
per_shard_per_event,20180805,error,21,13
per_shard_per_event,20180807,error,21,11
per_shard_per_event,20180808,app_update,21,21
per_shard_per_event,20180808,no_more_extra_steps,21,18
per_shard_per_event,20180811,no_more_extra_steps,21,16
per_shard_per_event,20180813,ad_reward,21,8
per_shard_per_event,20180813,app_update,21,21
per_shard_per_event,20180814,completed_5_levels,21,19
per_shard_per_event,20180815,app_remove,21,21
per_shard_per_event,20180820,ad_reward,21,11
per_shard_per_event,20180822,ad_reward,21,7
per_shard_per_event,20180827,app_exception,21,11
per_shard_per_event,20180827,app_update,21,21
per_shard_per_event,20180828,app_remove,21,21
per_shard_per_event,20180830,completed_5_levels,21,21
per_shard_per_event,20180830,os_update,21,21
per_shard_per_event,20180902,app_remove,21,21
per_shard_per_event,20180902,firebase_campaign,21,11
per_shard_per_event,20180906,os_update,21,21
per_shard_per_event,20180911,completed_5_levels,21,18
per_shard_per_event,20180914,error,21,10
per_shard_per_event,20180917,app_remove,21,21
per_shard_per_event,20180917,os_update,21,21
per_shard_per_event,20180925,app_update,21,21
per_shard_per_event,20181003,app_remove,21,21
per_shard_per_event,20180617,error,20,17
per_shard_per_event,20180618,completed_5_levels,20,20
per_shard_per_event,20180621,completed_5_levels,20,18
per_shard_per_event,20180622,os_update,20,20
per_shard_per_event,20180706,first_open,20,20
per_shard_per_event,20180707,app_remove,20,20
per_shard_per_event,20180708,os_update,20,20
per_shard_per_event,20180717,app_remove,20,20
per_shard_per_event,20180717,error,20,5
per_shard_per_event,20180719,first_open,20,20
per_shard_per_event,20180724,completed_5_levels,20,18
per_shard_per_event,20180726,app_remove,20,20
per_shard_per_event,20180729,firebase_campaign,20,10
per_shard_per_event,20180731,completed_5_levels,20,18
per_shard_per_event,20180811,app_remove,20,20
per_shard_per_event,20180815,no_more_extra_steps,20,11
per_shard_per_event,20180820,app_remove,20,20
per_shard_per_event,20180823,app_remove,20,20
per_shard_per_event,20180824,app_remove,20,20
per_shard_per_event,20180828,no_more_extra_steps,20,12
per_shard_per_event,20180829,os_update,20,20
per_shard_per_event,20180830,app_update,20,20
per_shard_per_event,20180831,error,20,13
per_shard_per_event,20180901,no_more_extra_steps,20,16
per_shard_per_event,20180905,os_update,20,20
per_shard_per_event,20180912,os_update,20,20
per_shard_per_event,20180913,os_update,20,20
per_shard_per_event,20180919,firebase_campaign,20,10
per_shard_per_event,20180920,error,20,16
per_shard_per_event,20180922,completed_5_levels,20,16
per_shard_per_event,20180924,error,20,13
per_shard_per_event,20180926,app_remove,20,20
per_shard_per_event,20181001,ad_reward,20,8
per_shard_per_event,20181003,ad_reward,20,9
per_shard_per_event,20180617,app_exception,19,10
per_shard_per_event,20180617,use_extra_steps,19,9
per_shard_per_event,20180621,os_update,19,19
per_shard_per_event,20180628,app_exception,19,18
per_shard_per_event,20180702,os_update,19,19
per_shard_per_event,20180703,ad_reward,19,10
per_shard_per_event,20180705,app_remove,19,19
per_shard_per_event,20180707,os_update,19,19
per_shard_per_event,20180713,os_update,19,19
per_shard_per_event,20180714,completed_5_levels,19,19
per_shard_per_event,20180715,ad_reward,19,8
per_shard_per_event,20180715,app_update,19,19
per_shard_per_event,20180717,no_more_extra_steps,19,15
per_shard_per_event,20180721,app_remove,19,19
per_shard_per_event,20180723,completed_5_levels,19,19
per_shard_per_event,20180724,ad_reward,19,8
per_shard_per_event,20180729,app_remove,19,19
per_shard_per_event,20180731,os_update,19,19
per_shard_per_event,20180803,error,19,12
per_shard_per_event,20180809,ad_reward,19,7
per_shard_per_event,20180813,error,19,13
per_shard_per_event,20180813,os_update,19,19
per_shard_per_event,20180816,no_more_extra_steps,19,13
per_shard_per_event,20180817,error,19,8
per_shard_per_event,20180820,error,19,10
per_shard_per_event,20180822,os_update,19,19
per_shard_per_event,20180826,app_remove,19,19
per_shard_per_event,20180828,os_update,19,19
per_shard_per_event,20180902,no_more_extra_steps,19,15
per_shard_per_event,20180903,app_remove,19,19
per_shard_per_event,20180904,completed_5_levels,19,19
per_shard_per_event,20180908,completed_5_levels,19,19
per_shard_per_event,20180910,app_update,19,19
per_shard_per_event,20180914,os_update,19,19
per_shard_per_event,20180915,app_update,19,19
per_shard_per_event,20180915,no_more_extra_steps,19,14
per_shard_per_event,20180923,no_more_extra_steps,19,10
per_shard_per_event,20180924,completed_5_levels,19,19
per_shard_per_event,20180927,level_reset,19,8
per_shard_per_event,20180929,completed_5_levels,19,18
per_shard_per_event,20181002,ad_reward,19,8
per_shard_per_event,20181002,app_exception,19,15
per_shard_per_event,20180615,app_remove,18,18
per_shard_per_event,20180616,firebase_campaign,18,9
per_shard_per_event,20180624,completed_5_levels,18,17
per_shard_per_event,20180627,error,18,8
per_shard_per_event,20180629,no_more_extra_steps,18,10
per_shard_per_event,20180702,ad_reward,18,9
per_shard_per_event,20180704,no_more_extra_steps,18,15
per_shard_per_event,20180709,app_remove,18,18
per_shard_per_event,20180712,os_update,18,18
per_shard_per_event,20180713,completed_5_levels,18,18
per_shard_per_event,20180718,app_update,18,18
per_shard_per_event,20180722,no_more_extra_steps,18,16
per_shard_per_event,20180803,completed_5_levels,18,17
per_shard_per_event,20180804,no_more_extra_steps,18,18
per_shard_per_event,20180806,ad_reward,18,9
per_shard_per_event,20180807,ad_reward,18,12
per_shard_per_event,20180807,no_more_extra_steps,18,12
per_shard_per_event,20180811,completed_5_levels,18,18
per_shard_per_event,20180813,completed_5_levels,18,16
per_shard_per_event,20180816,app_remove,18,18
per_shard_per_event,20180816,completed_5_levels,18,15
per_shard_per_event,20180819,app_update,18,18
per_shard_per_event,20180819,error,18,12
per_shard_per_event,20180820,os_update,18,18
per_shard_per_event,20180821,completed_5_levels,18,18
per_shard_per_event,20180824,ad_reward,18,9
per_shard_per_event,20180824,app_update,18,18
per_shard_per_event,20180826,no_more_extra_steps,18,11
per_shard_per_event,20180905,completed_5_levels,18,18
per_shard_per_event,20180906,app_update,18,18
per_shard_per_event,20180913,ad_reward,18,5
per_shard_per_event,20180913,app_remove,18,18
per_shard_per_event,20180913,app_update,18,18
per_shard_per_event,20180916,app_update,18,18
per_shard_per_event,20180918,firebase_campaign,18,9
per_shard_per_event,20180919,completed_5_levels,18,18
per_shard_per_event,20180919,error,18,10
per_shard_per_event,20180920,app_exception,18,15
per_shard_per_event,20180922,app_update,18,18
per_shard_per_event,20180925,no_more_extra_steps,18,14
per_shard_per_event,20180926,completed_5_levels,18,16
per_shard_per_event,20180927,app_update,18,18
per_shard_per_event,20180927,error,18,16
per_shard_per_event,20180616,app_exception,17,11
per_shard_per_event,20180618,spend_virtual_currency,17,4
per_shard_per_event,20180624,app_update,17,17
per_shard_per_event,20180627,app_remove,17,17
per_shard_per_event,20180628,firebase_campaign,17,13
per_shard_per_event,20180704,app_remove,17,17
per_shard_per_event,20180710,completed_5_levels,17,17
per_shard_per_event,20180712,challenge_a_friend,17,6
per_shard_per_event,20180714,os_update,17,17
per_shard_per_event,20180718,app_remove,17,17
per_shard_per_event,20180718,os_update,17,17
per_shard_per_event,20180720,ad_reward,17,6
per_shard_per_event,20180726,ad_reward,17,9
per_shard_per_event,20180731,app_update,17,17
per_shard_per_event,20180801,app_update,17,17
per_shard_per_event,20180801,os_update,17,17
per_shard_per_event,20180805,no_more_extra_steps,17,12
per_shard_per_event,20180807,os_update,17,17
per_shard_per_event,20180811,error,17,10
per_shard_per_event,20180814,os_update,17,17
per_shard_per_event,20180820,completed_5_levels,17,17
per_shard_per_event,20180904,app_update,17,17
per_shard_per_event,20180905,app_update,17,17
per_shard_per_event,20180907,firebase_campaign,17,9
per_shard_per_event,20180909,os_update,17,17
per_shard_per_event,20180910,error,17,11
per_shard_per_event,20180911,os_update,17,17
per_shard_per_event,20180916,os_update,17,17
per_shard_per_event,20180917,completed_5_levels,17,17
per_shard_per_event,20180919,app_remove,17,17
per_shard_per_event,20180926,app_update,17,17
per_shard_per_event,20180927,app_exception,17,12
per_shard_per_event,20180930,app_update,17,17
per_shard_per_event,20181002,app_update,17,17
per_shard_per_event,20180623,app_update,16,16
per_shard_per_event,20180625,completed_5_levels,16,16
per_shard_per_event,20180629,ad_reward,16,6
per_shard_per_event,20180707,app_update,16,16
per_shard_per_event,20180708,app_remove,16,16
per_shard_per_event,20180709,completed_5_levels,16,15
per_shard_per_event,20180710,no_more_extra_steps,16,8
per_shard_per_event,20180715,completed_5_levels,16,14
per_shard_per_event,20180716,os_update,16,16
per_shard_per_event,20180722,error,16,9
per_shard_per_event,20180726,app_update,16,16
per_shard_per_event,20180726,os_update,16,16
per_shard_per_event,20180728,ad_reward,16,6
per_shard_per_event,20180801,no_more_extra_steps,16,13
per_shard_per_event,20180805,ad_reward,16,8
per_shard_per_event,20180805,completed_5_levels,16,15
per_shard_per_event,20180811,ad_reward,16,10
per_shard_per_event,20180812,completed_5_levels,16,16
per_shard_per_event,20180825,app_update,16,16
per_shard_per_event,20180825,error,16,10
per_shard_per_event,20180826,os_update,16,16
per_shard_per_event,20180903,completed_5_levels,16,16
per_shard_per_event,20180907,app_remove,16,16
per_shard_per_event,20180909,app_update,16,16
per_shard_per_event,20180911,app_update,16,16
per_shard_per_event,20180911,no_more_extra_steps,16,12
per_shard_per_event,20180912,completed_5_levels,16,14
per_shard_per_event,20180912,no_more_extra_steps,16,11
per_shard_per_event,20180915,app_remove,16,16
per_shard_per_event,20180917,error,16,11
per_shard_per_event,20180924,app_remove,16,16
per_shard_per_event,20180617,ad_reward,15,2
per_shard_per_event,20180623,completed_5_levels,15,14
per_shard_per_event,20180624,error,15,8
per_shard_per_event,20180627,challenge_a_friend,15,5
per_shard_per_event,20180702,error,15,3
per_shard_per_event,20180704,app_update,15,15
per_shard_per_event,20180704,completed_5_levels,15,15
per_shard_per_event,20180705,no_more_extra_steps,15,9
per_shard_per_event,20180706,app_update,15,15
per_shard_per_event,20180710,ad_reward,15,5
per_shard_per_event,20180712,completed_5_levels,15,14
per_shard_per_event,20180714,challenge_a_friend,15,8
per_shard_per_event,20180716,no_more_extra_steps,15,10
per_shard_per_event,20180720,error,15,10
per_shard_per_event,20180722,completed_5_levels,15,15
per_shard_per_event,20180723,ad_reward,15,7
per_shard_per_event,20180724,app_remove,15,15
per_shard_per_event,20180725,app_remove,15,15
per_shard_per_event,20180725,challenge_a_friend,15,7
per_shard_per_event,20180804,error,15,12
per_shard_per_event,20180810,app_update,15,15
per_shard_per_event,20180812,app_update,15,15
per_shard_per_event,20180817,app_update,15,15
per_shard_per_event,20180819,no_more_extra_steps,15,6
per_shard_per_event,20180821,ad_reward,15,8
per_shard_per_event,20180821,app_update,15,15
per_shard_per_event,20180822,completed_5_levels,15,14
per_shard_per_event,20180824,completed_5_levels,15,14
per_shard_per_event,20180826,ad_reward,15,8
per_shard_per_event,20180829,completed_5_levels,15,15
per_shard_per_event,20180831,app_update,15,15
per_shard_per_event,20180903,error,15,10
per_shard_per_event,20180909,completed_5_levels,15,15
per_shard_per_event,20180910,ad_reward,15,4
per_shard_per_event,20180910,app_remove,15,15
per_shard_per_event,20180918,no_more_extra_steps,15,14
per_shard_per_event,20180919,no_more_extra_steps,15,10
per_shard_per_event,20180924,app_update,15,15
per_shard_per_event,20181002,error,15,12
per_shard_per_event,20181003,level_reset,15,12
per_shard_per_event,20180613,error,14,10
per_shard_per_event,20180620,app_update,14,14
per_shard_per_event,20180623,no_more_extra_steps,14,9
per_shard_per_event,20180627,no_more_extra_steps,14,12
per_shard_per_event,20180627,os_update,14,14
per_shard_per_event,20180630,completed_5_levels,14,14
per_shard_per_event,20180701,app_exception,14,13
per_shard_per_event,20180703,os_update,14,14
per_shard_per_event,20180704,error,14,10
per_shard_per_event,20180706,completed_5_levels,14,14
per_shard_per_event,20180718,completed_5_levels,14,13
per_shard_per_event,20180719,app_remove,14,14
per_shard_per_event,20180721,ad_reward,14,7
per_shard_per_event,20180729,no_more_extra_steps,14,13
per_shard_per_event,20180731,ad_reward,14,10
per_shard_per_event,20180802,no_more_extra_steps,14,10
per_shard_per_event,20180809,app_update,14,14
per_shard_per_event,20180810,error,14,8
per_shard_per_event,20180812,os_update,14,14
per_shard_per_event,20180814,app_update,14,14
per_shard_per_event,20180815,os_update,14,14
per_shard_per_event,20180819,completed_5_levels,14,12
per_shard_per_event,20180823,os_update,14,14
per_shard_per_event,20180824,error,14,8
per_shard_per_event,20180825,completed_5_levels,14,13
per_shard_per_event,20180826,error,14,9
per_shard_per_event,20180828,app_update,14,14
per_shard_per_event,20180829,no_more_extra_steps,14,11
per_shard_per_event,20180831,os_update,14,14
per_shard_per_event,20180904,no_more_extra_steps,14,12
per_shard_per_event,20180905,ad_reward,14,4
per_shard_per_event,20180909,ad_reward,14,7
per_shard_per_event,20180913,completed_5_levels,14,13
per_shard_per_event,20180913,error,14,13
per_shard_per_event,20180914,completed_5_levels,14,14
per_shard_per_event,20180915,completed_5_levels,14,13
per_shard_per_event,20180918,app_exception,14,10
per_shard_per_event,20180927,no_more_extra_steps,14,8
per_shard_per_event,20180930,error,14,9
per_shard_per_event,20181003,challenge_a_friend,14,7
per_shard_per_event,20181003,completed_5_levels,14,14
per_shard_per_event,20181003,error,14,9
per_shard_per_event,20180612,app_remove,13,13
per_shard_per_event,20180613,app_remove,13,13
per_shard_per_event,20180617,app_remove,13,13
per_shard_per_event,20180620,no_more_extra_steps,13,6
per_shard_per_event,20180622,ad_reward,13,5
per_shard_per_event,20180628,completed_5_levels,13,13
per_shard_per_event,20180701,firebase_campaign,13,12
per_shard_per_event,20180702,app_remove,13,13
per_shard_per_event,20180703,completed_5_levels,13,12
per_shard_per_event,20180705,ad_reward,13,7
per_shard_per_event,20180705,app_update,13,13
per_shard_per_event,20180707,ad_reward,13,9
per_shard_per_event,20180708,app_update,13,13
per_shard_per_event,20180708,no_more_extra_steps,13,12
per_shard_per_event,20180710,app_update,13,13
per_shard_per_event,20180710,os_update,13,13
per_shard_per_event,20180711,app_update,13,13
per_shard_per_event,20180712,app_update,13,13
per_shard_per_event,20180715,app_remove,13,13
per_shard_per_event,20180716,app_update,13,13
per_shard_per_event,20180725,completed_5_levels,13,13
per_shard_per_event,20180729,completed_5_levels,13,13
per_shard_per_event,20180730,ad_reward,13,9
per_shard_per_event,20180731,challenge_a_friend,13,7
per_shard_per_event,20180801,error,13,8
per_shard_per_event,20180803,ad_reward,13,6
per_shard_per_event,20180809,error,13,9
per_shard_per_event,20180810,ad_reward,13,6
per_shard_per_event,20180818,completed_5_levels,13,13
per_shard_per_event,20180819,ad_reward,13,6
per_shard_per_event,20180820,app_update,13,13
per_shard_per_event,20180828,ad_reward,13,7
per_shard_per_event,20180828,error,13,13
per_shard_per_event,20180829,error,13,11
per_shard_per_event,20180917,app_update,13,13
per_shard_per_event,20180917,no_more_extra_steps,13,10
per_shard_per_event,20180920,no_more_extra_steps,13,8
per_shard_per_event,20180923,firebase_campaign,13,7
per_shard_per_event,20180925,completed_5_levels,13,13
per_shard_per_event,20180928,app_update,13,13
per_shard_per_event,20180929,app_update,13,13
per_shard_per_event,20181001,app_update,13,13
per_shard_per_event,20181001,error,13,7
per_shard_per_event,20180614,no_more_extra_steps,12,12
per_shard_per_event,20180615,completed_5_levels,12,12
per_shard_per_event,20180623,error,12,9
per_shard_per_event,20180627,completed_5_levels,12,12
per_shard_per_event,20180629,completed_5_levels,12,10
per_shard_per_event,20180630,challenge_a_friend,12,5
per_shard_per_event,20180709,ad_reward,12,5
per_shard_per_event,20180711,error,12,8
per_shard_per_event,20180717,os_update,12,12
per_shard_per_event,20180721,error,12,9
